Unnamed: 0,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,s_point,e_point,in_ny,dist
8429,2013-02-05 20:50:04.0000006,5.5,2013-02-05 20:50:04 UTC,-73.990985,40.733027,-74.006572,40.736572,1,POINT (-73.990985 40.733027),POINT (-74.006572 40.736572),True,0.01598504282134868
8430,2013-06-17 22:05:00.000000157,9.5,2013-06-17 22:05:00 UTC,-73.989242,40.741892,-73.982188,40.768342,1,POINT (-73.989242 40.741892),POINT (-73.982188 40.768342),True,0.027374466497084325
8431,2009-02-12 11:39:56.0000002,8.1,2009-02-12 11:39:56 UTC,-73.99284,40.736683,-73.976213,40.724661,1,POINT (-73.99284 40.736683),POINT (-73.976213 40.724661),True,0.020517933935950593
8432,2010-11-26 00:49:00.0000008,12.1,2010-11-26 00:49:00 UTC,-74.003548,40.748657,-73.973038,40.798413,2,POINT (-74.003548 40.748657),POINT (-73.973038 40.798413),True,0.05836539759137298
8433,2013-09-07 23:55:00.000000280,7.0,2013-09-07 23:55:00 UTC,-73.984737,40.760427,-73.97763,40.753332,1,POINT (-73.984737 40.760427),POINT (-73.97763 40.753332),True,0.010042334091229082
8434,2014-10-04 16:01:00.0000004,12.5,2014-10-04 16:01:00 UTC,-73.977603,40.761478,-73.990173,40.734635,2,POINT (-73.977603 40.761478),POINT (-73.990173 40.734635),True,0.02964037025746961
8435,2009-08-04 22:54:00.000000148,5.7,2009-08-04 22:54:00 UTC,-73.978052,40.748167,-73.989875,40.752378,1,POINT (-73.978052 40.748167),POINT (-73.989875 40.752378),True,0.012550531861232322
8436,2009-09-18 07:46:27.0000005,4.5,2009-09-18 07:46:27 UTC,-73.975823,40.758299,-73.983269,40.74592,1,POINT (-73.975823 40.758299),POINT (-73.983269 40.74592),True,0.014445849127001623
8437,2010-11-18 12:16:00.000000141,7.3,2010-11-18 12:16:00 UTC,-73.970438,40.75985,-73.979585,40.736982,5,POINT (-73.970438 40.75985),POINT (-73.979585 40.736982),True,0.024629515484477008
8438,2012-10-14 17:49:00.0000002,6.5,2012-10-14 17:49:00 UTC,-73.990793,40.743267,-73.990793,40.743267,5,POINT (-73.990793 40.743267),POINT (-73.990793 40.743267),True,0.0
8439,2010-01-07 07:19:35.0000001,10.1,2010-01-07 07:19:35 UTC,-73.953825,40.78187,-73.985679,40.757995,1,POINT (-73.953825 40.78187),POINT (-73.985679 40.757995),True,0.03980820193126626
8440,2010-07-03 19:34:00.000000189,8.5,2010-07-03 19:34:00 UTC,-74.004418,40.741697,-73.981503,40.763678,3,POINT (-74.004418 40.741697),POINT (-73.981503 40.763678),True,0.031753135057813485
8441,2011-01-29 12:23:23.0000005,7.7,2011-01-29 12:23:23 UTC,-73.99243,40.749249,-73.992668,40.756848,5,POINT (-73.99243 40.749249),POINT (-73.992668 40.756848),True,0.007602726155793277
8444,2014-08-09 13:46:44.0000001,4.0,2014-08-09 13:46:44 UTC,-73.951892,40.769297,-73.946743,40.776542,1,POINT (-73.951892 40.769297),POINT (-73.946743 40.776542),True,0.008888319638716549
8445,2009-03-28 22:00:00.000000153,5.7,2009-03-28 22:00:00 UTC,-73.982413,40.75132,-73.971292,40.748502,5,POINT (-73.982413 40.75132),POINT (-73.971292 40.748502),True,0.011472478590075212
8447,2009-06-28 00:26:00.000000176,4.5,2009-06-28 00:26:00 UTC,-73.985883,40.76801,-73.980652,40.778427,1,POINT (-73.985883 40.76801),POINT (-73.980652 40.778427),True,0.011656639738793833
8448,2014-10-29 22:31:26.0000002,12.5,2014-10-29 22:31:26 UTC,-74.002665,40.72502,-73.970942,40.749367,1,POINT (-74.002665 40.72502),POINT (-73.970942 40.749367),True,0.03998906272970035
8449,2011-06-16 09:27:00.000000236,5.7,2011-06-16 09:27:00 UTC,-73.996122,40.726602,-73.989165,40.736245,1,POINT (-73.996122 40.726602),POINT (-73.989165 40.736245),True,0.011890639091316315
8450,2011-09-16 22:46:00.00000015,5.7,2011-09-16 22:46:00 UTC,-73.971722,40.756995,-73.985202,40.778792,1,POINT (-73.971722 40.756995),POINT (-73.985202 40.778792),True,0.025628492132780813
8451,2012-08-19 15:41:15.0000002,19.7,2012-08-19 15:41:15 UTC,-73.973142,40.786599,-73.985665,40.722662,1,POINT (-73.973142 40.786599),POINT (-73.985665 40.722662),True,0.0651518648850545
8452,2011-06-03 20:26:00.000000195,6.9,2011-06-03 20:26:00 UTC,-73.994035,40.75112,-74.005005,40.735418,5,POINT (-73.994035 40.75112),POINT (-74.005005 40.735418),True,0.01915446955673604
8453,2011-08-09 20:43:57.0000003,15.7,2011-08-09 20:43:57 UTC,-73.980124,40.676999,-73.94999,40.722282,1,POINT (-73.980124 40.676999),POINT (-73.94999 40.722282),True,0.05439308820980869
8454,2013-04-09 08:53:00.000000173,7.5,2013-04-09 08:53:00 UTC,-73.978288,40.753287,-73.991443,40.750067,2,POINT (-73.978288 40.753287),POINT (-73.991443 40.750067),True,0.013543353535957382
8455,2014-05-19 13:08:00.000000157,12.5,2014-05-19 13:08:00 UTC,-73.969122,40.760837,-73.99329,40.759387,1,POINT (-73.969122 40.760837),POINT (-73.99329 40.759387),True,0.024211458526907554
8456,2009-02-13 20:22:00.00000068,10.1,2009-02-13 20:22:00 UTC,-74.00255,40.738853,-73.98978,40.720673,1,POINT (-74.00255 40.738853),POINT (-73.98978 40.720673),True,0.022216779694638894
8457,2009-02-20 19:53:36.0000006,5.9,2009-02-20 19:53:36 UTC,-73.975002,40.749823,-73.983476,40.74917,1,POINT (-73.975002 40.749823),POINT (-73.983476 40.74917),True,0.008499122601767394
8458,2010-09-20 10:50:17.0000003,10.5,2010-09-20 10:50:17 UTC,-73.974817,40.750979,-73.952646,40.76843,1,POINT (-73.974817 40.750979),POINT (-73.952646 40.76843),True,0.028215078273860054
8459,2013-02-25 18:26:00.000000130,8.0,2013-02-25 18:26:00 UTC,-73.957968,40.779455,-73.974308,40.763032,6,POINT (-73.957968 40.779455),POINT (-73.974308 40.763032),True,0.0231670138127437
8460,2010-11-11 18:01:00.000000188,6.1,2010-11-11 18:01:00 UTC,-73.972683,40.75511,-73.965795,40.762558,5,POINT (-73.972683 40.75511),POINT (-73.965795 40.762558),True,0.010144813847478814
8461,2014-02-16 16:56:42.0000002,5.0,2014-02-16 16:56:42 UTC,-73.965831,40.761916,-73.957231,40.774451,1,POINT (-73.965831 40.761916),POINT (-73.957231 40.774451),True,0.015201520483162709
8462,2010-12-28 16:14:00.00000081,8.1,2010-12-28 16:14:00 UTC,-73.997777,40.751467,-73.994022,40.735553,1,POINT (-73.997777 40.751467),POINT (-73.994022 40.735553),True,0.01635100672741071
8463,2010-02-11 18:14:09.0000009,10.5,2010-02-11 18:14:09 UTC,-74.005474,40.712016,-73.982766,40.727113,1,POINT (-74.005474 40.712016),POINT (-73.982766 40.727113),True,0.027268528984903506
8464,2009-05-11 15:57:58.0000002,7.3,2009-05-11 15:57:58 UTC,-73.995835,40.742711,-73.978735,40.751615,1,POINT (-73.995835 40.742711),POINT (-73.978735 40.751615),True,0.01927929500785736
8465,2010-01-13 21:46:00.000000159,21.7,2010-01-13 21:46:00 UTC,-74.009437,40.724097,-73.941135,40.812752,1,POINT (-74.009437 40.724097),POINT (-73.941135 40.812752),True,0.11191457558781552
8466,2010-07-29 05:54:00.00000046,6.1,2010-07-29 05:54:00 UTC,-73.954755,40.77325,-73.970237,40.760153,1,POINT (-73.954755 40.77325),POINT (-73.970237 40.760153),True,0.020278652149479822
8467,2013-07-31 20:49:00.00000097,9.0,2013-07-31 20:49:00 UTC,-73.991385,40.745102,-73.977452,40.763942,1,POINT (-73.991385 40.745102),POINT (-73.977452 40.763942),True,0.02343232999511024
8468,2011-09-19 00:33:39.0000002,6.1,2011-09-19 00:33:39 UTC,-73.99345,40.7473,-73.97658,40.736007,1,POINT (-73.99345 40.7473),POINT (-73.97658 40.736007),True,0.02030095438643103
8469,2009-07-02 22:18:51.0000005,4.9,2009-07-02 22:18:51 UTC,-73.987153,40.751145,-73.972652,40.751358,2,POINT (-73.987153 40.751145),POINT (-73.972652 40.751358),True,0.01450256425603028
8470,2010-12-02 18:54:00.000000258,4.9,2010-12-02 18:54:00 UTC,-73.977067,40.776715,-73.975768,40.781613,2,POINT (-73.977067 40.776715),POINT (-73.975768 40.781613),True,0.0050673272047481125
8471,2012-02-05 19:48:00.00000062,25.3,2012-02-05 19:48:00 UTC,-73.870877,40.773647,-73.973132,40.755647,5,POINT (-73.870877 40.773647),POINT (-73.973132 40.755647),True,0.10382718827456795
8472,2012-02-22 14:53:00.000000164,4.9,2012-02-22 14:53:00 UTC,-73.99246,40.74316,-73.989495,40.747625,2,POINT (-73.99246 40.74316),POINT (-73.989495 40.747625),True,0.005359799436536834
8473,2013-05-17 17:22:05.0000003,7.0,2013-05-17 17:22:05 UTC,-73.969146,40.766732,-73.973554,40.756897,3,POINT (-73.969146 40.766732),POINT (-73.973554 40.756897),True,0.010777647656139587
8474,2011-05-04 06:44:00.00000020,6.5,2011-05-04 06:44:00 UTC,-73.921435,40.75317,-73.938478,40.74347,1,POINT (-73.921435 40.75317),POINT (-73.938478 40.74347),True,0.019610044594542388
8475,2009-05-31 03:19:42.0000003,33.3,2009-05-31 03:19:42 UTC,-73.988226,40.759935,-73.871828,40.682619,3,POINT (-73.988226 40.759935),POINT (-73.871828 40.682619),True,0.13973638846055914
8476,2009-11-06 06:53:49.0000003,6.9,2009-11-06 06:53:49 UTC,-73.946891,40.77233,-73.966499,40.764575,1,POINT (-73.946891 40.77233),POINT (-73.966499 40.764575),True,0.021085864672811983
8477,2011-09-15 14:00:37.0000005,8.1,2011-09-15 14:00:37 UTC,-73.979802,40.756059,-73.993045,40.751634,1,POINT (-73.979802 40.756059),POINT (-73.993045 40.751634),True,0.013962724447602506
8478,2011-11-10 21:52:23.0000001,10.9,2011-11-10 21:52:23 UTC,-73.967341,40.756515,-73.981617,40.778391,3,POINT (-73.967341 40.756515),POINT (-73.981617 40.778391),True,0.026122089349816895
8479,2013-12-19 16:15:00.00000015,12.0,2013-12-19 16:15:00 UTC,-73.99482,40.7322,-73.993548,40.716707,1,POINT (-73.99482 40.7322),POINT (-73.993548 40.716707),True,0.015545128915514954
8480,2015-02-07 21:34:27.00000010,12.5,2015-02-07 21:34:27 UTC,-73.99736022949219,40.7214241027832,-73.989501953125,40.74734115600586,2,POINT (-73.99736022949219 40.7214241027832),POINT (-73.989501953125 40.74734115600586),True,0.027082211047274082
8481,2015-06-05 07:34:03.0000003,5.0,2015-06-05 07:34:03 UTC,-73.97914123535155,40.740352630615234,-73.98229217529298,40.73168563842773,1,POINT (-73.97914123535155 40.740352630615234),POINT (-73.98229217529298 40.73168563842773),True,0.00922199414946884
8482,2012-11-29 18:59:01.0000001,8.5,2012-11-29 18:59:01 UTC,-73.983367,40.726257,-73.976127,40.746041,1,POINT (-73.983367 40.726257),POINT (-73.976127 40.746041),True,0.02106713687238953
8484,2015-06-15 12:11:35.0000004,6.0,2015-06-15 12:11:35 UTC,-73.96066284179686,40.781341552734375,-73.97594451904298,40.78808975219727,6,POINT (-73.96066284179686 40.781341552734375),POINT (-73.97594451904298 40.78808975219727),True,0.016705324164639886
8485,2009-08-16 14:27:00.00000061,5.3,2009-08-16 14:27:00 UTC,-73.991482,40.751483,-73.985725,40.762623,1,POINT (-73.991482 40.751483),POINT (-73.985725 40.762623),True,0.012539643096993422
8486,2013-09-02 00:22:52.0000001,6.0,2013-09-02 00:22:52 UTC,-74.003077,40.750543,-74.00903,40.73815,2,POINT (-74.003077 40.750543),POINT (-74.00903 40.73815),True,0.013748623858407312
8487,2013-10-21 19:50:00.000000120,7.5,2013-10-21 19:50:00 UTC,-73.968052,40.800527,-73.979955,40.783017,1,POINT (-73.968052 40.800527),POINT (-73.979955 40.783017),True,0.02117265946923393
8488,2014-11-21 10:21:00.000000193,16.5,2014-11-21 10:21:00 UTC,-73.995937,40.724317,-73.960237,40.761835,5,POINT (-73.995937 40.724317),POINT (-73.960237 40.761835),True,0.051788901552352724
8489,2010-03-13 16:46:43.0000001,6.1,2010-03-13 16:46:43 UTC,-73.99342,40.741976,-73.977987,40.753964,1,POINT (-73.99342 40.741976),POINT (-73.977987 40.753964),True,0.019541996648247198
8490,2011-03-24 14:59:00.00000063,12.1,2011-03-24 14:59:00 UTC,-74.01592,40.707032,-74.008417,40.744438,5,POINT (-74.01592 40.707032),POINT (-74.008417 40.744438),True,0.038151066105684604
8491,2011-09-10 06:42:00.00000043,8.9,2011-09-10 06:42:00 UTC,-73.972035,40.794665,-73.974587,40.76191,5,POINT (-73.972035 40.794665),POINT (-73.974587 40.76191),True,0.032854265004715576
8492,2012-01-25 08:27:00.000000108,7.7,2012-01-25 08:27:00 UTC,-73.983252,40.741327,-73.97705,40.759287,1,POINT (-73.983252 40.741327),POINT (-73.97705 40.759287),True,0.01900069482939835
8493,2013-04-06 21:36:00.000000141,12.0,2013-04-06 21:36:00 UTC,-74.002807,40.730767,-73.98699,40.715575,5,POINT (-74.002807 40.730767),POINT (-73.98699 40.715575),True,0.02193112749039408
8494,2013-11-22 19:04:00.000000237,6.0,2013-11-22 19:04:00 UTC,-73.96903,40.754242,-73.981155,40.741227,1,POINT (-73.96903 40.754242),POINT (-73.981155 40.741227),True,0.017787800594784884
8495,2015-04-08 02:02:59.0000001,22.0,2015-04-08 02:02:59 UTC,-74.00125122070312,40.73381042480469,-73.95205688476561,40.66236877441406,1,POINT (-74.00125122070312 40.73381042480469),POINT (-73.95205688476561 40.66236877441406),True,0.0867409482244072
8496,2009-04-08 21:21:57.0000002,16.2,2009-04-08 21:21:57 UTC,-73.955937,40.77234,-74.002609,40.729109,2,POINT (-73.955937 40.77234),POINT (-74.002609 40.729109),True,0.06361756789598275
8497,2009-04-21 19:22:00.000000141,6.1,2009-04-21 19:22:00 UTC,-73.949367,40.777097,-73.969442,40.78535,2,POINT (-73.949367 40.777097),POINT (-73.969442 40.78535),True,0.021705244389324013
8498,2009-07-28 12:57:39.0000001,4.1,2009-07-28 12:57:39 UTC,-73.995599,40.739628,-73.99244,40.744757,1,POINT (-73.995599 40.739628),POINT (-73.99244 40.744757),True,0.006023779710442905
8499,2009-07-28 12:47:36.0000001,6.1,2009-07-28 12:47:36 UTC,-73.978418,40.758161,-73.991377,40.75057,1,POINT (-73.978418 40.758161),POINT (-73.991377 40.75057),True,0.015018620509215888
8500,2010-01-03 22:35:00.00000050,4.9,2010-01-03 22:35:00 UTC,-74.00401,40.713235,-74.013898,40.717648,1,POINT (-74.00401 40.713235),POINT (-74.013898 40.717648),True,0.010828070603762643
8501,2014-04-08 21:23:35.0000002,14.0,2014-04-08 21:23:35 UTC,-73.986606,40.761644,-73.948053,40.77472,1,POINT (-73.986606 40.761644),POINT (-73.948053 40.77472),True,0.04071014105845876
8502,2011-08-06 16:21:03.0000002,49.8,2011-08-06 16:21:03 UTC,-73.781756,40.644786,-73.998718,40.7455,3,POINT (-73.781756 40.644786),POINT (-73.998718 40.7455),True,0.23919828435839
8503,2014-12-21 20:28:18.0000002,32.83,2014-12-21 20:28:18 UTC,-73.870769,40.773744,-73.817286,40.83858,1,POINT (-73.870769 40.773744),POINT (-73.817286 40.83858),True,0.08404842761765358
8504,2015-03-20 22:17:48.0000001,24.5,2015-03-20 22:17:48 UTC,-73.9925765991211,40.77002334594727,-73.93868255615233,40.7139778137207,1,POINT (-73.9925765991211 40.77002334594727),POINT (-73.93868255615233 40.7139778137207),True,0.07775390376102319
8505,2010-04-18 19:06:30.0000002,11.3,2010-04-18 19:06:30 UTC,-73.991796,40.735502,-73.988405,40.764253,1,POINT (-73.991796 40.735502),POINT (-73.988405 40.764253),True,0.028950282934713113
8506,2010-05-23 20:06:37.0000001,11.3,2010-05-23 20:06:37 UTC,-73.985424,40.738468,-74.001698,40.707758,1,POINT (-73.985424 40.738468),POINT (-74.001698 40.707758),True,0.03475553446575478
8507,2009-06-02 07:15:29.0000003,4.1,2009-06-02 07:15:29 UTC,-73.979118,40.754553,-73.973536,40.755415,1,POINT (-73.979118 40.754553),POINT (-73.973536 40.755415),True,0.005648165011757426
8508,2013-05-23 09:48:00.00000095,8.0,2013-05-23 09:48:00 UTC,-73.989118,40.756442,-73.991602,40.75015,1,POINT (-73.989118 40.756442),POINT (-73.991602 40.75015),True,0.006764578331278476
8509,2013-10-04 17:34:45.0000001,22.5,2013-10-04 17:34:45 UTC,-73.947994,40.783054,-73.988485,40.73885,4,POINT (-73.947994 40.783054),POINT (-73.988485 40.73885),True,0.059945931446598516
8510,2009-08-07 08:32:49.0000003,6.5,2009-08-07 08:32:49 UTC,-73.990643,40.750616,-73.982112,40.760426,1,POINT (-73.990643 40.750616),POINT (-73.982112 40.760426),True,0.01300054079644831
8511,2010-03-13 21:59:00.000000176,5.3,2010-03-13 21:59:00 UTC,-73.957717,40.770205,-73.94776,40.775058,1,POINT (-73.957717 40.770205),POINT (-73.94776 40.775058),True,0.01107670790442904
8512,2013-05-02 15:16:01.0000003,15.5,2013-05-02 15:16:01 UTC,-73.945061,40.787245,-73.97649,40.787683,1,POINT (-73.945061 40.787245),POINT (-73.97649 40.787683),True,0.03143205187384653
8513,2014-07-28 16:59:05.0000004,10.0,2014-07-28 16:59:05 UTC,-73.97244,40.74989,-73.980888,40.72097,1,POINT (-73.97244 40.74989),POINT (-73.980888 40.72097),True,0.030128642584752258
8514,2009-08-15 17:51:42.0000002,9.3,2009-08-15 17:51:42 UTC,-73.939418,40.750034,-73.913735,40.765402,1,POINT (-73.939418 40.750034),POINT (-73.913735 40.765402),True,0.029929783042984295
8515,2010-10-13 23:21:00.0000009,4.5,2010-10-13 23:21:00 UTC,-74.004357,40.742545,-74.002782,40.733783,1,POINT (-74.004357 40.742545),POINT (-74.002782 40.733783),True,0.008902430510818954
8516,2011-06-05 12:11:00.00000083,16.9,2011-06-05 12:11:00 UTC,-73.947342,40.776078,-74.006723,40.744067,1,POINT (-73.947342 40.776078),POINT (-74.006723 40.744067),True,0.06745967152305408
8517,2009-02-03 15:13:00.00000022,4.9,2009-02-03 15:13:00 UTC,-73.98256,40.768325,-73.99238,40.770652,1,POINT (-73.98256 40.768325),POINT (-73.99238 40.770652),True,0.010091943767174918
8518,2010-03-23 22:36:19.0000003,4.1,2010-03-23 22:36:19 UTC,-74.000878,40.742012,-73.990369,40.737957,1,POINT (-74.000878 40.742012),POINT (-73.990369 40.737957),True,0.011264195754690485
8519,2013-09-24 11:08:30.0000001,9.5,2013-09-24 11:08:30 UTC,-73.998517,40.740325,-74.003567,40.736307,1,POINT (-73.998517 40.740325),POINT (-74.003567 40.736307),True,0.006453435054293761
8520,2014-11-03 20:18:28.0000004,8.5,2014-11-03 20:18:28 UTC,-73.978808,40.76661,-73.960277,40.768297,1,POINT (-73.978808 40.76661),POINT (-73.960277 40.768297),True,0.01860763096151243
8521,2013-06-01 09:14:00.000000138,9.0,2013-06-01 09:14:00 UTC,-73.978897,40.734622,-73.972998,40.75946,1,POINT (-73.978897 40.734622),POINT (-73.972998 40.75946),True,0.025528894316044486
8522,2014-06-25 22:29:00.00000048,5.0,2014-06-25 22:29:00 UTC,-74.001452,40.73086,-73.99278,40.735752,3,POINT (-74.001452 40.73086),POINT (-73.99278 40.735752),True,0.00995666851914108
8523,2010-08-19 07:16:30.0000002,6.1,2010-08-19 07:16:30 UTC,-73.97969,40.735734,-73.979684,40.749458,1,POINT (-73.97969 40.735734),POINT (-73.979684 40.749458),True,0.013724001311567202
8524,2015-04-03 17:37:48.0000002,11.0,2015-04-03 17:37:48 UTC,-73.97357940673827,40.76389694213867,-73.98992156982422,40.74702072143555,1,POINT (-73.97357940673827 40.76389694213867),POINT (-73.98992156982422 40.74702072143555),True,0.02349197989843401
8525,2009-05-20 19:21:00.000000114,3.7,2009-05-20 19:21:00 UTC,-73.95554,40.782872,-73.961207,40.774518,5,POINT (-73.95554 40.782872),POINT (-73.961207 40.774518),True,0.010094761265130543
8526,2013-10-19 21:48:00.00000063,9.5,2013-10-19 21:48:00 UTC,-74.0039,40.742055,-74.009548,40.720052,2,POINT (-74.0039 40.742055),POINT (-74.009548 40.720052),True,0.022716335818081232
8527,2014-04-13 23:51:16.0000001,34.83,2014-04-13 23:51:16 UTC,-73.871122,40.773793,-73.981108,40.786078,1,POINT (-73.871122 40.773793),POINT (-73.981108 40.786078),True,0.1106699662103569
8528,2014-10-20 21:30:00.00000062,5.0,2014-10-20 21:30:00 UTC,-74.00074,40.74145,-74.0084,40.73539,2,POINT (-74.00074 40.74145),POINT (-74.0084 40.73539),True,0.009767251404565956
8529,2009-05-21 18:31:08.0000004,28.25,2009-05-21 18:31:08 UTC,-73.872821,40.773959,-73.991376,40.750174,1,POINT (-73.872821 40.773959),POINT (-73.991376 40.750174),True,0.12091738605345383
8530,2010-12-06 00:05:03.0000003,4.1,2010-12-06 00:05:03 UTC,-73.969838,40.76005,-73.975387,40.755515,1,POINT (-73.969838 40.76005),POINT (-73.975387 40.755515),True,0.007166423515254725
8531,2010-05-06 20:38:38.0000001,3.7,2010-05-06 20:38:38 UTC,-73.9635,40.768341,-73.969041,40.760648,1,POINT (-73.9635 40.768341),POINT (-73.969041 40.760648),True,0.009480766319239702
8532,2012-04-26 01:46:58.0000001,25.0,2012-04-26 01:46:58 UTC,-73.988421,40.718608,-73.880175,40.769497,1,POINT (-73.988421 40.718608),POINT (-73.880175 40.769497),True,0.11961139927699861
8533,2012-07-03 17:15:00.000000184,8.1,2012-07-03 17:15:00 UTC,-73.97335,40.743827,-73.95276,40.77241,5,POINT (-73.97335 40.743827),POINT (-73.95276 40.77241),True,0.0352269213670426
8534,2012-07-16 22:29:00.000000168,4.5,2012-07-16 22:29:00 UTC,-73.983332,40.744342,-73.992107,40.73797,2,POINT (-73.983332 40.744342),POINT (-73.992107 40.73797),True,0.010844492104293155
8535,2012-09-05 10:32:00.000000122,45.5,2012-09-05 10:32:00 UTC,-73.982898,40.769115,-73.979462,40.670087,1,POINT (-73.982898 40.769115),POINT (-73.979462 40.670087),True,0.09908759195782013
8536,2013-12-24 10:22:00.00000095,17.0,2013-12-24 10:22:00 UTC,-73.95312,40.807402,-73.992497,40.75494,1,POINT (-73.95312 40.807402),POINT (-73.992497 40.75494),True,0.06559580453810078
8537,2012-12-18 14:46:37.0000004,37.5,2012-12-18 14:46:37 UTC,-73.870966,40.773708,-73.994611,40.678286,2,POINT (-73.870966 40.773708),POINT (-73.994611 40.678286),True,0.15618400721265424
8538,2013-04-13 13:52:00.000000200,4.5,2013-04-13 13:52:00 UTC,-74.006252,40.735062,-74.003322,40.731742,2,POINT (-74.006252 40.735062),POINT (-74.003322 40.731742),True,0.004428013098450781
8539,2014-07-14 07:10:00.0000003,5.5,2014-07-14 07:10:00 UTC,-73.988987,40.748607,-73.978613,40.753222,1,POINT (-73.988987 40.748607),POINT (-73.978613 40.753222),True,0.011354210716733468
8540,2009-03-31 19:19:12.0000001,7.1,2009-03-31 19:19:12 UTC,-73.970348,40.762255,-73.954761,40.778646,1,POINT (-73.970348 40.762255),POINT (-73.954761 40.778646),True,0.02261900638843023
8541,2010-01-29 18:51:00.000000147,7.3,2010-01-29 18:51:00 UTC,-73.961522,40.780863,-73.980123,40.78723,6,POINT (-73.961522 40.780863),POINT (-73.980123 40.78723),True,0.01966051601561364
8542,2010-02-06 07:28:57.0000001,15.7,2010-02-06 07:28:57 UTC,-73.956057,40.799956,-74.002658,40.733436,1,POINT (-73.956057 40.799956),POINT (-74.002658 40.733436),True,0.08121923171884923
8544,2012-08-17 14:06:00.00000028,9.7,2012-08-17 14:06:00 UTC,-73.95952,40.808797,-73.94283,40.790012,4,POINT (-73.95952 40.808797),POINT (-73.94283 40.790012),True,0.02512831719395358
8545,2014-04-24 12:59:49.0000004,21.5,2014-04-24 12:59:49 UTC,-73.969343,40.757949,-74.007271,40.704614,1,POINT (-73.969343 40.757949),POINT (-74.007271 40.704614),True,0.06544582040895387
8546,2015-02-26 16:59:49.0000003,24.0,2015-02-26 16:59:49 UTC,-73.98158264160156,40.76736831665039,-73.89875030517578,40.74476623535156,5,POINT (-73.98158264160156 40.76736831665039),POINT (-73.89875030517578 40.74476623535156),True,0.08586064311890892
8547,2010-06-25 17:43:00.000000206,2.5,2010-06-25 17:43:00 UTC,-73.990588,40.742055,-73.975048,40.789986,1,POINT (-73.990588 40.742055),POINT (-73.975048 40.789986),True,0.05038722418430976
8548,2012-08-09 09:43:00.000000156,5.3,2012-08-09 09:43:00 UTC,-73.953537,40.771182,-73.942658,40.786045,1,POINT (-73.953537 40.771182),POINT (-73.942658 40.786045),True,0.01841905019266762
8549,2013-01-20 09:39:53.0000002,11.0,2013-01-20 09:39:53 UTC,-73.945202,40.775251,-73.981588,40.780808,1,POINT (-73.945202 40.775251),POINT (-73.981588 40.780808),True,0.036807896503339745
8550,2014-05-12 22:53:42.0000002,6.0,2014-05-12 22:53:42 UTC,-73.973122,40.759251,-73.986216,40.760479,1,POINT (-73.973122 40.759251),POINT (-73.986216 40.760479),True,0.013151456953504061
8551,2015-02-07 08:51:28.0000003,7.0,2015-02-07 08:51:28 UTC,-73.98152160644531,40.77962112426758,-73.9758071899414,40.760372161865234,1,POINT (-73.98152160644531 40.77962112426758),POINT (-73.9758071899414 40.760372161865234),True,0.020079270642803723
8552,2009-12-20 08:37:12.0000001,54.61,2009-12-20 08:37:12 UTC,-73.985116,40.732566,-73.858382,40.574729,1,POINT (-73.985116 40.732566),POINT (-73.858382 40.574729),True,0.20242041726318016
8553,2011-02-11 17:29:50.0000003,3.3,2011-02-11 17:29:50 UTC,-73.985785,40.767744,-73.982847,40.764779,2,POINT (-73.985785 40.767744),POINT (-73.982847 40.764779),True,0.004174094991734256
8554,2011-05-16 18:56:00.00000069,3.7,2011-05-16 18:56:00 UTC,-74.004697,40.737593,-74.002685,40.73394,1,POINT (-74.004697 40.737593),POINT (-74.002685 40.73394),True,0.004170437986587621
8555,2014-02-17 11:02:00.00000011,7.0,2014-02-17 11:02:00 UTC,-73.973493,40.784735,-73.958765,40.77754,1,POINT (-73.973493 40.784735),POINT (-73.958765 40.77754),True,0.01639152247352554
8556,2009-04-26 01:31:07.0000002,6.5,2009-04-26 01:31:07 UTC,-73.978268,40.729134,-73.996106,40.732377,1,POINT (-73.978268 40.729134),POINT (-73.996106 40.732377),True,0.01813039693442751
8557,2010-04-27 20:23:13.0000002,7.7,2010-04-27 20:23:13 UTC,-73.98219,40.768735,-73.955493,40.77369,1,POINT (-73.98219 40.768735),POINT (-73.955493 40.77369),True,0.027152934169256036
8558,2014-09-01 21:08:00.000000130,12.0,2014-09-01 21:08:00 UTC,-73.990292,40.756942,-73.956338,40.76814,2,POINT (-73.990292 40.756942),POINT (-73.956338 40.76814),True,0.03575289247039485
8559,2015-06-22 23:05:19.0000004,7.0,2015-06-22 23:05:19 UTC,-74.00169372558595,40.73047256469727,-73.98335266113281,40.7303466796875,2,POINT (-74.00169372558595 40.73047256469727),POINT (-73.98335266113281 40.7303466796875),True,0.018341496457756446
8560,2010-08-06 22:22:33.0000002,6.9,2010-08-06 22:22:33 UTC,-73.991324,40.742165,-73.988891,40.726885,1,POINT (-73.991324 40.742165),POINT (-73.988891 40.726885),True,0.0154724881321642
8561,2011-11-28 22:54:00.000000108,7.3,2011-11-28 22:54:00 UTC,-73.984182,40.729187,-73.97624,40.753952,1,POINT (-73.984182 40.729187),POINT (-73.97624 40.753952),True,0.026007317989361237
8562,2012-09-23 14:09:56.0000005,38.8,2012-09-23 14:09:56 UTC,-73.864206,40.770857,-73.974225,40.788337,1,POINT (-73.864206 40.770857),POINT (-73.974225 40.788337),True,0.11139897109489744
